shipment_id,warehouse_id,region_id,carrier_id,shipment_cost,delivery_status,is_fragile,shipment_date,delivery_date,package_weight_kg,declared_value_inr,payment_type,priority_level,created_ts,delivery_days
L7225,W33,R08,C07,,Delivered,N,2025-12-18,2025-12-21,16.08,13409,COD,Standard,2025-12-18 08:53:00,
L9115,W12,R04,C03,,Delivered,N,2025-12-18,2025-12-21,22.37,13038,COD,Standard,2025-12-18 09:02:00,
L7468,W17,R08,C05,1744.16,Delayed,N,2025-12-18,2025-12-24,7.78,3679,Prepaid,Express,2025-12-18 09:03:00,
L7748,W40,R03,C08,442.43,Delivered,Y,2025-12-18,2025-12-22,9.64,25978,Prepaid,Standard,2025-12-18 09:08:00,
L7700,W30,R04,C05,1368.48,Delivered,N,2025-12-18,2025-12-19,9.52,38330,Prepaid,Standard,2025-12-18 09:08:00,
L7012,W09,R02,C07,624.78,Delayed,Y,2025-12-18,2025-12-29,8.53,28398,Prepaid,Express,2025-12-18 09:25:00,
L7318,W36,R06,C15,2313.97,Delayed,Y,2025-12-18,2025-12-22,13.84,12767,COD,Standard,2025-12-18 09:35:00,
L7367,W14,R08,C09,540.39,Delivered,N,2025-12-18,2025-12-22,12.84,500,Prepaid,Standard,2025-12-18 09:51:00,
L8969,W23,R03,C01,1247.72,Delayed,N,2025-12-18,2025-12-22,13.25,32053,Prepaid,Standard,2025-12-18 10:10:00,
L9005,W16,R02,C06,971.97,Delivered,N,2025-12-18,2025-12-18,11.69,9306,Prepaid,Express,2025-12-18 10:24:00,
L8561,W08,R05,C02,486.06,Delivered,N,2025-12-18,2025-12-20,9.53,19447,Prepaid,Express,2025-12-18 10:24:00,
L7030,W17,R08,C10,705.09,Delivered,N,2025-12-18,2025-12-22,17.71,17764,COD,Standard,2025-12-18 10:33:00,
L8603,W16,R02,C07,5764.9,Failed,N,2025-12-18,,18.99,21930,Prepaid,Express,2025-12-18 10:45:00,
L9300,W03,R05,C09,1133.54,Delivered,Y,2025-12-18,2025-12-21,10.59,14427,Prepaid,Standard,2025-12-18 10:53:00,
L9914,W39,R06,C13,547.3,Delayed,Y,2025-12-18,2025-12-26,11.89,24722,Prepaid,Standard,2025-12-18 10:55:00,
L8628,W26,R04,C10,532.58,Delivered,N,2025-12-18,2025-12-20,13.76,25865,Prepaid,Standard,2025-12-18 10:59:00,
L7305,W04,R07,C11,1034.07,Delivered,N,2025-12-18,2025-12-26,14.15,6576,Prepaid,Standard,2025-12-18 11:08:00,
L8807,W37,R08,C02,703.8,Delayed,N,2025-12-18,2025-12-22,10.98,27410,Prepaid,Standard,2025-12-18 12:00:00,
L8893,W25,R04,C08,537.71,Delivered,N,2025-12-18,2025-12-20,17.46,13789,COD,Express,2025-12-18 12:04:00,
L9499,W17,R08,,1093.11,Delivered,Y,2025-12-18,2025-12-21,13.78,25963,COD,Express,2025-12-18 12:20:00,
L8314,W25,R04,C03,838.71,Delivered,N,2025-12-18,2025-12-20,11.25,4088,Credit,Standard,2025-12-18 12:42:00,
L8794,W17,R08,C08,448.54,Delivered,N,2025-12-18,2025-12-23,9.17,4352,Prepaid,Standard,2025-12-18 12:42:00,
L7458,W38,R06,C04,374.79,Delivered,N,2025-12-18,2025-12-21,15.58,26668,Prepaid,Express,2025-12-18 12:47:00,
L8398,W08,R05,C12,1226.11,Delivered,Y,2025-12-18,2025-12-19,5.22,12844,Prepaid,Express,2025-12-18 13:28:00,
L8225,W25,R04,C10,1038.5,Delayed,N,2025-12-18,2025-12-23,9.85,21384,Prepaid,SameDay,2025-12-18 13:41:00,
L9017,W24,R04,C02,803.33,Delayed,N,2025-12-18,2025-12-26,12.13,25341,Credit,Standard,2025-12-18 14:06:00,
L9384,W14,R08,C01,1480.71,Delayed,N,2025-12-18,2025-12-22,6.73,15637,Prepaid,Standard,2025-12-18 14:20:00,
L7036,W26,R04,C01,864.57,Delayed,N,2025-12-18,2025-12-25,13.65,12175,Prepaid,Standard,2025-12-18 14:50:00,
L9350,W16,R02,C01,929.29,Delivered,N,2025-12-18,2025-12-18,17.24,12014,Credit,Express,2025-12-18 15:02:00,
L8498,W36,R06,C08,618.14,Delivered,N,2025-12-18,2025-12-24,21.75,16517,Prepaid,Express,2025-12-18 15:02:00,
L9449,W25,R04,C02,567.38,Delivered,Y,2025-12-18,2025-12-19,16.53,19095,Prepaid,Standard,2025-12-18 15:11:00,
L7888,W06,R08,C11,1144.9,Delivered,N,2025-12-18,2025-12-29,16.12,7709,COD,Standard,2025-12-18 16:19:00,
L9662,W17,R08,C09,,Delivered,N,2025-12-18,2025-12-25,11.81,23732,Credit,Standard,2025-12-18 17:06:00,
L7926,W08,R05,C05,2085.68,Delivered,N,2025-12-18,2025-12-19,16.64,16560,Prepaid,Standard,2025-12-18 17:23:00,
L8414,W03,R05,C03,696.78,Delivered,N,2025-12-18,2025-12-24,23.15,14616,COD,Express,2025-12-18 17:59:00,
L9234,W12,R04,C08,1088.55,Delivered,Y,2025-12-18,2025-12-18,13.25,10373,Prepaid,Express,2025-12-18 18:00:00,
L9215,W11,R07,C04,564.84,Delivered,N,2025-12-18,2025-12-23,19.65,23690,Credit,Standard,2025-12-18 18:07:00,
L7207,W12,R04,C05,1506.82,Delayed,N,2025-12-18,2025-12-24,16.16,12308,COD,Express,2025-12-18 18:11:00,
L8275,W01,R01,C07,777.57,Delayed,Y,2025-12-18,2025-12-28,14.87,7846,Credit,Standard,2025-12-18 18:11:00,
L9507,W12,R04,C04,517.72,Delivered,N,2025-12-18,2025-12-20,3.6,6680,Prepaid,Standard,2025-12-18 18:26:00,
L9845,W37,R08,C04,,Delivered,N,2025-12-18,2025-12-22,14.11,9754,Prepaid,Standard,2025-12-18 18:47:00,
L7058,W09,R02,C09,556.44,Delivered,N,2025-12-18,2025-12-22,6.77,18212,COD,Standard,2025-12-18 19:30:00,
L7290,W37,R08,C12,1791.72,Delayed,Y,2025-12-18,2025-12-22,13.91,18457,Prepaid,Express,2025-12-18 19:58:00,
L7685,W32,R03,C03,941.91,Delivered,Y,2025-12-18,2025-12-23,0.2,19526,Prepaid,Standard,2025-12-18 20:01:00,
L9743,W20,R04,C07,632.03,Failed,N,2025-12-18,,11.45,10157,Prepaid,Standard,2025-12-18 20:15:00,
L8378,W20,R04,C15,1572.93,Delivered,N,2025-12-18,2025-12-20,8.79,500,COD,Standard,2025-12-18 20:18:00,
L8316,W31,R07,C04,4214.4,Delivered,N,2025-12-18,2025-12-23,11.78,6215,COD,Standard,2025-12-18 20:26:00,
L7556,W23,R03,C04,651.94,Delivered,N,2025-12-18,2025-12-22,16.43,14793,COD,Standard,2025-12-18 20:42:00,
L7340,W10,R03,C15,1440.47,Delivered,N,2025-12-18,2025-12-19,15.56,10691,COD,Standard,2025-12-18 20:59:00,
L7478,W31,R07,C10,6079.4,Delivered,N,2025-12-18,2025-12-19,6.53,24911,COD,SameDay,2025-12-18 21:10:00,
L9489,W01,R01,C13,571.28,Delivered,N,2025-12-18,2025-12-23,18.41,31481,COD,Standard,2025-12-18 21:37:00,
L7301,W16,R02,C03,669.26,Delivered,Y,2025-12-18,2025-12-21,11.53,31738,Credit,Express,2025-12-18 21:37:00,
L8185,W20,R04,C08,276.47,Delayed,N,2025-12-18,2025-12-25,14.67,20033,Prepaid,Standard,2025-12-18 21:48:00,
L8193,W31,R07,C04,703.7,Delivered,N,2025-12-18,2025-12-20,12.98,9850,COD,Standard,2025-12-18 22:27:00,
L8667,W35,R01,C15,1441.4,Delivered,N,2025-12-18,2025-12-20,15.06,21464,Prepaid,Standard,2025-12-18 23:14:00,
L8530,W28,R05,C03,640.15,Delivered,N,2025-12-18,2025-12-24,18.34,9672,Prepaid,Standard,2025-12-18 23:39:00,
L8960,W12,R04,C15,1703.8,Delivered,N,2025-12-18,2025-12-19,8.1,12878,Credit,Standard,2025-12-18 23:55:00,
L8166,W21,R07,C01,1286.29,Delivered,N,2025-12-18,2025-12-18,11.84,19036,Prepaid,Express,2025-12-18 23:55:00,
L8295,W33,R08,C02,903.78,Delivered,Y,2025-12-19,2025-12-24,13.31,16821,Prepaid,Standard,2025-12-19 00:22:00,
L9766,W09,R02,C04,1112.38,Delivered,N,2025-12-19,2025-12-24,7.67,9319,Prepaid,Standard,2025-12-19 00:41:00,
L8996,W20,R04,C02,563.66,Delayed,N,2025-12-19,2025-12-26,21.94,14440,Prepaid,Standard,2025-12-19 00:54:00,
L7736,W35,R01,C05,1088.32,Delayed,N,2025-12-18,2025-12-23,8.04,21188,COD,Express,2025-12-19 00:55:00,
L7537,W28,R05,C03,549.0,Delivered,N,2025-12-19,2025-12-25,17.03,14615,Prepaid,Express,2025-12-19 01:05:00,
L7620,W09,R02,C02,661.01,Delivered,Y,2025-12-19,2025-12-21,5.22,6152,Prepaid,Express,2025-12-19 01:21:00,
L7766,W14,R08,C09,487.75,Delivered,Y,2025-12-19,2025-12-25,10.37,11817,Prepaid,SameDay,2025-12-19 01:33:00,
L8350,W12,R04,C02,713.82,Delivered,N,2025-12-19,2025-12-24,12.5,14143,COD,Standard,2025-12-19 01:56:00,
L9995,W16,R02,C08,575.35,Delivered,N,2025-12-19,2025-12-25,9.41,12402,COD,SameDay,2025-12-19 02:13:00,
L9595,W21,R07,C08,807.08,Delivered,N,2025-12-19,2025-12-25,14.89,21228,Prepaid,Standard,2025-12-19 02:46:00,
L8523,W33,R08,C08,507.53,Delivered,N,2025-12-19,2025-12-23,4.77,5786,COD,SameDay,2025-12-19 03:42:00,
L7818,W10,R03,C07,431.55,Delayed,N,2025-12-19,2025-12-28,15.02,16501,Prepaid,Standard,2025-12-19 03:54:00,
L7941,W15,R07,C11,721.0,Delivered,N,2025-12-19,2025-12-29,15.96,16196,COD,Standard,2025-12-19 04:58:00,
L8324,W23,R03,C03,,Delivered,Y,2025-12-19,2025-12-22,6.13,17277,COD,Standard,2025-12-19 05:08:00,
L9184,W36,R06,C03,792.87,Delayed,Y,2025-12-19,2025-12-27,15.71,19157,Prepaid,Express,2025-12-19 05:26:00,
L8780,W12,R04,C08,564.11,Delayed,N,2025-12-19,2025-12-26,4.95,16220,Prepaid,Standard,2025-12-19 05:34:00,
L8752,W39,R06,C03,871.22,Delivered,Y,2025-12-19,2025-12-21,5.45,6403,COD,Standard,2025-12-19 05:35:00,
L8797,W11,R07,C06,1076.12,Delivered,Y,2025-12-19,2025-12-21,19.22,23323,Credit,SameDay,2025-12-19 05:39:00,
L9163,W33,R08,C09,701.51,Delivered,N,2025-12-19,2025-12-20,11.67,512,Prepaid,Standard,2025-12-19 05:46:00,
L8722,W03,R05,C01,2102.03,Delivered,Y,2025-12-19,2025-12-20,9.42,4252,Prepaid,Express,2025-12-19 06:19:00,
L9779,W03,R05,C11,1099.62,Delivered,Y,2025-12-19,,13.34,12222,Prepaid,Standard,2025-12-19 06:29:00,
L8310,W35,R01,C07,546.09,Delivered,N,2025-12-19,2025-12-24,7.76,5551,Prepaid,Standard,2025-12-19 06:47:00,
L9955,W08,R05,C02,788.52,Delivered,N,2025-12-19,2025-12-22,18.84,27653,COD,SameDay,2025-12-19 06:51:00,
L7726,W38,R06,C08,1006.58,Delayed,N,2025-12-19,2025-12-26,6.06,14910,Prepaid,Standard,2025-12-19 06:54:00,
L8075,W27,R05,C06,1643.49,Delivered,N,2025-12-19,2025-12-20,15.97,13798,Credit,Standard,2025-12-19 07:04:00,
L7039,W06,R08,C02,669.18,Delivered,N,2025-12-19,2025-12-23,2.41,500,Prepaid,Standard,2025-12-19 07:06:00,
L7942,W11,R07,C03,579.78,Delivered,N,2025-12-19,2025-12-24,11.03,17330,COD,Standard,2025-12-19 07:23:00,
L9338,W15,R07,C09,835.82,Delayed,Y,2025-12-19,2025-12-21,7.35,19575,COD,Standard,2025-12-19 07:32:00,
L8894,W28,R05,C09,482.72,Delivered,N,2025-12-19,2025-12-24,15.62,10764,Prepaid,Standard,2025-12-19 07:35:00,
L9887,W34,R04,C02,-1.0,Delivered,Y,2025-12-19,2025-12-23,20.11,25520,Prepaid,Standard,2025-12-19 07:53:00,
L8338,W29,R08,C08,612.88,Delivered,N,2025-12-19,2025-12-22,14.29,16664,COD,Standard,2025-12-19 08:01:00,
L9894,W18,R07,,759.26,Delivered,N,2025-12-19,2025-12-22,9.76,4048,Credit,Express,2025-12-19 08:08:00,
L7113,W04,R07,C02,654.59,Delivered,N,2025-12-19,2025-12-20,9.21,24051,Prepaid,Express,2025-12-19 08:09:00,
L9462,W24,R04,C15,,Delivered,Y,2025-12-19,2025-12-20,11.09,20459,Prepaid,Standard,2025-12-19 08:20:00,
L7881,W01,R01,C01,1295.65,Delivered,N,2025-12-19,2025-12-19,11.85,8091,COD,Standard,2025-12-19 08:28:00,
L8953,W26,R04,C04,973.61,Delivered,N,2025-12-19,2025-12-25,24.61,25286,Credit,Standard,2025-12-19 08:30:00,
L9677,W19,R04,C08,781.77,Delayed,N,2025-12-19,2025-12-23,2.97,29126,Prepaid,Standard,2025-12-19 08:34:00,
L7670,W37,R08,C07,458.93,Delivered,N,2025-12-19,2025-12-21,18.21,8528,COD,Express,2025-12-19 09:04:00,
L7010,W02,R04,C02,825.87,Delivered,Y,2025-12-19,2025-12-21,7.08,30535,COD,Standard,2025-12-19 09:21:00,
L7264,W30,R04,C06,1077.64,Delayed,N,2025-12-19,2025-12-27,0.66,500,Prepaid,Standard,2025-12-19 09:22:00,
L9129,W03,R05,C03,567.07,Delivered,N,2025-12-19,2025-12-23,10.5,9844,Prepaid,Express,2025-12-19 09:35:00,
L8528,W06,R08,C06,,Delayed,N,2025-12-19,2025-12-25,8.15,11614,Prepaid,Express,2025-12-19 09:40:00,
L7428,W37,R08,C12,1655.73,Delayed,N,2025-12-19,2025-12-21,11.78,6438,Prepaid,Standard,2025-12-19 09:43:00,
L9491,W40,R03,C07,357.95,Delivered,N,2025-12-19,2025-12-25,17.86,16294,COD,Standard,2025-12-19 09:53:00,
L8525,W09,R02,C03,260.94,Delivered,N,2025-12-19,2025-12-24,22.25,10236,Prepaid,Standard,2025-12-19 10:05:00,
L9674,W32,R03,C10,522.06,Delivered,N,2025-12-19,2025-12-21,11.91,28623,Credit,Standard,2025-12-19 10:38:00,
L9278,W04,R07,C14,265.09,Delivered,N,2025-12-19,2025-12-20,17.54,708,COD,Express,2025-12-19 11:00:00,
L7445,W26,R04,C07,715.1,Delivered,Y,2025-12-19,2025-12-26,17.7,7996,Prepaid,Standard,2025-12-19 11:17:00,
L9697,W30,R04,C01,1618.11,Delivered,N,2025-12-19,2025-12-20,14.32,20597,COD,Standard,2025-12-19 11:37:00,
L8914,W23,R03,C07,357.14,Delayed,N,2025-12-19,2025-12-28,20.17,7536,Prepaid,Standard,2025-12-19 12:22:00,
L9741,W30,R04,C10,567.7,Delivered,Y,2025-12-19,2025-12-23,18.02,10542,Prepaid,Standard,2025-12-19 12:23:00,
L7905,W40,R03,C09,636.96,Delivered,N,2025-12-19,2025-12-25,15.57,13949,COD,Standard,2025-12-19 12:32:00,
L7981,W07,R04,C04,925.76,Delayed,Y,2025-12-19,2025-12-28,2.82,13328,Prepaid,Standard,2025-12-19 13:18:00,
L8167,W12,R04,C04,725.61,Delivered,Y,2025-12-19,2025-12-23,23.11,11732,COD,Standard,2025-12-19 13:52:00,
L7757,W13,R08,C03,538.97,Delayed,N,2025-12-19,2025-12-27,5.95,13986,COD,Standard,2025-12-19 14:00:00,
L7737,W32,R03,C03,375.33,Delivered,N,2025-12-19,2025-12-24,5.73,16946,Prepaid,Standard,2025-12-19 14:02:00,
L7369,W12,R04,C07,392.04,Delivered,N,2025-12-19,2025-12-22,10.5,500,Prepaid,Standard,2025-12-19 14:10:00,
L7442,W04,R07,C06,651.02,Delivered,N,2025-12-19,2025-12-20,15.83,14735,Prepaid,Standard,2025-12-19 14:24:00,
L8655,W01,R01,C09,0.0,Delivered,N,2025-12-19,2025-12-26,17.14,16806,Prepaid,Standard,2025-12-19 14:34:00,
L9496,W13,R08,C01,1178.34,Delivered,Y,2025-12-19,2025-12-21,3.21,12540,Prepaid,Express,2025-12-19 14:39:00,
L8969,W23,R03,C01,1291.64,Delayed,N,2025-12-18,2025-12-22,13.25,32053,Prepaid,Standard,2025-12-19 15:10:00,
L9668,W39,R06,C06,1096.18,Delivered,N,2025-12-19,2025-12-23,5.84,18725,Prepaid,SameDay,2025-12-19 15:20:00,
L7371,W18,R07,C09,491.36,Delivered,N,2025-12-19,2025-12-26,3.93,13120,Prepaid,Standard,2025-12-19 15:20:00,
L8949,W04,R07,C02,492.56,Delivered,N,2025-12-19,2025-12-22,5.69,18863,Prepaid,Express,2025-12-19 15:24:00,
L7650,W02,R04,C01,2008.73,Delayed,N,2025-12-19,2025-12-24,14.43,17862,Prepaid,Standard,2025-12-19 15:26:00,
L9187,W15,R07,C08,910.98,Delayed,N,2025-12-19,2025-12-26,5.41,500,COD,Standard,2025-12-19 15:31:00,
L7260,W29,R08,C06,1472.58,Delivered,N,2025-12-19,2025-12-23,4.42,14580,Prepaid,Standard,2025-12-19 15:43:00,
L8898,W21,R07,C03,556.96,Delivered,N,2025-12-19,2025-12-23,11.2,5983,COD,Express,2025-12-19 16:02:00,
L9687,W14,R08,C08,494.0,Delayed,N,2025-12-19,2025-12-25,15.69,5181,COD,Standard,2025-12-19 16:04:00,
L7700,W30,R04,C05,1403.42,Delivered,N,2025-12-18,2025-12-19,9.52,38330,Prepaid,Standard,2025-12-19 16:08:00,
L7666,W38,R06,C02,533.15,Delayed,N,2025-12-19,2025-12-25,2.7,4768,COD,Standard,2025-12-19 16:26:00,
L9634,W09,R02,C14,875.62,Delayed,N,2025-12-19,2025-12-25,19.51,19980,Prepaid,Standard,2025-12-19 16:27:00,
L8431,W34,R04,C03,257.75,Delivered,N,2025-12-19,2025-12-21,18.57,7577,Prepaid,Standard,2025-12-19 16:56:00,
L9947,W30,R04,C05,1084.3,Failed,N,2025-12-19,,25.55,21883,COD,SameDay,2025-12-19 17:08:00,
L9499,W17,R08,,1086.8899999999999,Delivered,Y,2025-12-18,2025-12-21,13.78,25963,COD,Express,2025-12-19 17:20:00,
L7951,W27,R05,C10,,Delivered,N,2025-12-19,2025-12-21,16.52,18442,COD,Standard,2025-12-19 17:33:00,
L7093,W32,R03,C01,619.82,Delivered,N,2025-12-19,2025-12-21,5.64,11898,Prepaid,Express,2025-12-19 18:10:00,
L7472,W10,R03,C05,1880.57,Delivered,Y,2025-12-19,2025-12-19,9.31,27223,Prepaid,Standard,2025-12-19 18:12:00,
L9940,W31,R07,C01,,Delivered,N,2025-12-19,2025-12-22,1.04,10316,Prepaid,Standard,2025-12-19 18:36:00,
L8060,W13,R08,C10,771.07,Delivered,N,2025-12-19,2025-12-20,3.54,500,COD,Express,2025-12-19 19:04:00,
L8599,W37,R08,C12,1288.46,Delivered,Y,2025-12-19,2025-12-19,18.63,23869,COD,SameDay,2025-12-19 19:20:00,
L9001,W06,R08,C13,463.83,Delayed,N,2025-12-19,2025-12-29,13.71,9094,Prepaid,Standard,2025-12-19 19:23:00,
L9399,W18,R07,C04,769.62,Delivered,N,2025-12-19,2025-12-22,4.75,10110,COD,Standard,2025-12-19 19:29:00,
L7015,W30,R04,,422.79,Delivered,Y,2025-12-19,2025-12-24,18.23,18662,Prepaid,Standard,2025-12-19 19:29:00,
L8616,W31,R07,C04,671.98,Delivered,N,2025-12-19,2025-12-22,16.6,21001,COD,SameDay,2025-12-19 20:07:00,
L9891,W10,R03,C06,1299.63,Delivered,N,2025-12-19,2025-12-22,8.23,16981,COD,Standard,2025-12-19 20:07:00,
L8432,W24,R04,C15,1172.91,Delivered,N,2025-12-19,2025-12-20,15.29,21316,Prepaid,Standard,2025-12-19 20:43:00,
L9941,W22,R01,C01,801.35,Delivered,N,2025-12-19,2025-12-19,13.57,7006,Prepaid,Express,2025-12-19 20:45:00,
L9796,W31,R07,C14,500.58,Delivered,N,2025-12-19,2025-12-23,22.43,500,COD,Standard,2025-12-19 20:55:00,
L7723,W30,R04,C01,987.59,Delivered,N,2025-12-19,2025-12-19,29.51,13408,Credit,Standard,2025-12-19 21:04:00,
L9599,W05,R05,C08,627.78,Delivered,N,2025-12-19,2025-12-24,5.97,16588,COD,Standard,2025-12-19 21:04:00,
L8643,W03,R05,C15,1892.03,Delivered,Y,2025-12-19,2025-12-21,18.62,15648,Prepaid,Standard,2025-12-19 21:24:00,
L9264,W09,R02,C03,726.9,Delivered,N,2025-12-19,2025-12-22,12.72,17121,COD,Standard,2025-12-19 21:42:00,
L7970,W10,R03,C07,824.58,Delivered,N,2025-12-19,2025-12-27,12.51,14470,COD,Express,2025-12-19 21:57:00,
L7595,W24,R04,C09,779.77,Delayed,Y,2025-12-19,2025-12-27,22.07,22132,COD,Standard,2025-12-19 22:22:00,
L8408,W20,R04,C10,666.44,Delivered,N,2025-12-19,2025-12-22,16.82,24615,Prepaid,Standard,2025-12-19 22:42:00,
L8928,W05,R05,C04,910.16,Delivered,N,2025-12-19,2025-12-25,8.25,18901,Prepaid,Express,2025-12-19 23:18:00,
L8983,W19,R04,C08,765.75,Delivered,N,2025-12-19,2025-12-23,10.28,12094,Prepaid,Standard,2025-12-19 23:24:00,
L8534,W10,R03,C04,702.88,Delivered,N,2025-12-19,2025-12-22,5.17,13699,Prepaid,Standard,2025-12-19 23:43:00,
L7395,W34,R04,C03,343.95,Delivered,N,2025-12-19,2025-12-22,6.49,12748,COD,Standard,2025-12-19 23:45:00,
L8237,W32,R03,C01,1371.73,Delivered,Y,2025-12-20,2025-12-22,11.38,9944,Prepaid,Standard,2025-12-20 00:07:00,
L9675,W08,R05,,1220.0,Delayed,N,2025-12-20,2025-12-26,7.07,24095,COD,Express,2025-12-20 00:10:00,
L8168,W11,R07,C08,1275.66,Delayed,Y,2025-12-20,2025-12-29,11.83,6934,COD,Express,2025-12-20 00:24:00,
L8792,W19,R04,C12,1614.73,Delivered,N,2025-12-20,2025-12-20,9.95,19541,COD,Standard,2025-12-20 00:32:00,
L8955,W32,R03,C06,1400.79,Delivered,N,2025-12-20,2025-12-23,24.81,22175,Prepaid,Standard,2025-12-20 00:41:00,
L7612,W20,R04,C14,,Delivered,Y,2025-12-20,2025-12-22,13.25,23488,COD,Standard,2025-12-20 00:41:00,
L7690,W25,R04,C01,963.12,Delivered,N,2025-12-20,2025-12-21,4.52,10289,COD,Standard,2025-12-20 00:47:00,
L9917,W22,R01,C06,1122.18,Delayed,N,2025-12-20,2025-12-25,7.64,9751,Prepaid,Express,2025-12-20 00:48:00,
L9218,W17,R08,,651.87,Delivered,Y,2025-12-20,2025-12-26,9.46,18755,Prepaid,Standard,2025-12-20 00:57:00,
L8418,W04,R07,C08,506.43,Delivered,N,2025-12-20,2025-12-24,24.45,9229,Prepaid,Express,2025-12-20 01:00:00,
L8657,W28,R05,C05,1257.8,Delivered,Y,2025-12-20,2025-12-24,20.95,11680,COD,Express,2025-12-20 01:46:00,
L8487,W36,R06,C13,524.02,Delivered,N,2025-12-20,2025-12-27,12.37,16044,Prepaid,Express,2025-12-20 02:12:00,
L7386,W18,R07,C05,,Delivered,N,2025-12-20,2025-12-21,4.8,8727,COD,Express,2025-12-20 02:20:00,
L7900,W17,R08,C07,751.23,Delivered,Y,2025-12-20,2025-12-25,5.19,7974,Credit,Standard,2025-12-20 02:59:00,
L7025,W10,R03,C04,397.42,Delivered,N,2025-12-20,2025-12-23,12.28,17050,Credit,Express,2025-12-20 03:18:00,
L7500,W26,R04,C08,894.22,Delivered,N,2025-12-20,2025-12-23,17.64,9840,COD,Standard,2025-12-20 03:27:00,
L8764,W23,R03,C04,593.77,Delivered,N,2025-12-20,2025-12-25,20.78,4784,COD,Express,2025-12-20 03:35:00,
L9094,W16,R02,C01,750.83,Delivered,N,2025-12-20,2025-12-23,11.65,17642,COD,Standard,2025-12-20 03:50:00,
L7756,W14,R08,C04,-50.0,Delivered,N,2025-12-20,,13.13,23185,Prepaid,Standard,2025-12-20 04:00:00,
L9756,W13,R08,C08,900.61,Delayed,N,2025-12-20,2025-12-27,11.33,19832,COD,Standard,2025-12-20 04:00:00,
L8755,W08,R05,C08,,Delivered,N,2025-12-20,2025-12-23,12.44,15662,Prepaid,Standard,2025-12-20 04:04:00,
L8954,W36,R06,C03,796.64,Delivered,Y,2025-12-20,2025-12-23,23.26,23309,COD,Standard,2025-12-20 04:11:00,
L7228,W02,R04,C02,371.68,Delayed,N,2025-12-20,2025-12-26,21.84,11797,COD,Express,2025-12-20 04:29:00,
L7859,W40,R03,C02,643.73,Delivered,N,2025-12-20,2025-12-22,20.08,23896,Prepaid,Standard,2025-12-20 04:58:00,
L8397,W01,R01,C07,,Delivered,N,2025-12-18,2025-12-22,11.87,15594,Prepaid,Standard,2025-12-20 05:03:00,
L8463,W40,R03,C01,1058.0,Delivered,Y,2025-12-20,2025-12-23,8.58,17435,Credit,Standard,2025-12-20 05:13:00,
L9028,W12,R04,C04,622.35,Delivered,N,2025-12-20,2025-12-24,8.42,14170,COD,Standard,2025-12-20 05:33:00,
L7142,W10,R03,C02,513.18,Delivered,N,2025-12-20,2025-12-23,6.57,9936,Prepaid,Standard,2025-12-20 05:43:00,
L8485,W02,R04,C05,1169.82,Delivered,N,2025-12-20,2025-12-21,8.08,15351,Prepaid,Standard,2025-12-20 05:52:00,
L7552,W10,R03,C03,768.71,Delivered,N,2025-12-20,2025-12-26,16.87,27387,Prepaid,Standard,2025-12-20 05:53:00,
L9166,W02,R04,C14,896.07,Delayed,N,2025-12-20,2025-12-28,9.28,500,Prepaid,Standard,2025-12-20 06:05:00,
L7086,W34,R04,C10,513.54,Delivered,N,2025-12-20,2025-12-22,17.68,23241,COD,Express,2025-12-20 06:36:00,
L9770,W04,R07,C06,1499.86,Delivered,N,2025-12-20,2025-12-21,13.11,29575,COD,Express,2025-12-20 06:36:00,
L9888,W09,R02,C07,564.97,Delivered,N,2025-12-20,2025-12-24,18.9,6508,Prepaid,Express,2025-12-20 06:48:00,
L8355,W24,R04,C03,,Delivered,N,2025-12-20,2025-12-24,4.99,22247,COD,Standard,2025-12-20 06:54:00,
L8367,W36,R06,C08,449.45,Delivered,N,2025-12-20,2025-12-25,11.93,35163,Prepaid,Standard,2025-12-20 07:01:00,
L7443,W24,R04,C13,532.79,Delivered,Y,2025-12-20,2025-12-26,13.9,500,Prepaid,Standard,2025-12-20 07:10:00,
L7991,W05,R05,C02,776.07,Delivered,Y,2025-12-20,2025-12-24,4.71,17837,Prepaid,Standard,2025-12-20 07:26:00,
L8842,W24,R04,C11,1071.31,Delivered,N,2025-12-20,2025-12-30,16.82,24530,COD,Standard,2025-12-20 07:46:00,
L8107,W31,R07,C01,818.9,Delivered,Y,2025-12-20,2025-12-22,13.44,18336,Prepaid,Express,2025-12-20 07:57:00,
L8025,W14,R08,C10,780.88,Delayed,Y,2025-12-20,2025-12-25,10.25,30398,COD,Express,2025-12-20 08:02:00,
L8751,W37,R08,C02,571.86,Delivered,N,2025-12-20,2025-12-23,11.76,28687,Prepaid,Standard,2025-12-20 08:04:00,
L9541,W14,R08,C03,573.22,Delivered,Y,2025-12-20,2025-12-26,14.23,9909,COD,Standard,2025-12-20 08:08:00,
L7007,W15,R07,C04,685.53,Delivered,N,2025-12-20,2025-12-22,5.8,17212,Prepaid,Express,2025-12-20 08:23:00,
L7541,W17,R08,C02,,Delivered,N,2025-12-20,2025-12-24,12.56,11129,Prepaid,Express,2025-12-20 08:33:00,
L8858,W10,R03,C04,795.04,Delivered,N,2025-12-20,2025-12-24,11.15,7811,Prepaid,Standard,2025-12-20 09:00:00,
L7728,W30,R04,C08,499.06,Delivered,N,2025-12-20,2025-12-26,19.49,15644,COD,Standard,2025-12-20 09:14:00,
